transactionId,senderAccountId,receiverAccountId,amount,currency,date,channel,reference
SOF-0027807,ACC-000076,ACC-000889,17599468.21,ZAR,2024-08-24,SOF,SOURCE OF FUNDS
SOF-0027808,ACC-000615,ACC-000519,7860537.63,ZAR,2023-09-14,SOF,SOURCE OF FUNDS
SOF-0027809,ACC-000526,ACC-000405,10583985.07,ZAR,2023-08-06,SOF,SOURCE OF FUNDS
SOF-0027810,ACC-000510,ACC-001013,23902206.61,ZAR,2024-04-10,SOF,SOURCE OF FUNDS
SOF-0027811,ACC-000305,ACC-000377,26677412.07,ZAR,2023-04-27,SOF,SOURCE OF FUNDS
SOF-0027812,ACC-000610,ACC-001091,39470965.94,ZAR,2024-08-06,SOF,SOURCE OF FUNDS
SOF-0027813,ACC-000773,ACC-001020,4616029.66,ZAR,2023-02-28,SOF,SOURCE OF FUNDS
SOF-0027814,ACC-000578,ACC-000178,19648720.06,ZAR,2024-04-20,SOF,SOURCE OF FUNDS
SOF-0027815,ACC-000111,ACC-000295,40231610.22,ZAR,2023-08-30,SOF,SOURCE OF FUNDS
SOF-0027816,ACC-000010,ACC-000281,21700354.22,ZAR,2024-01-02,SOF,SOURCE OF FUNDS
SOF-0027817,ACC-000698,ACC-000534,44138158.85,ZAR,2024-09-06,SOF,SOURCE OF FUNDS
SOF-0027818,ACC-000278,ACC-000032,11683055.63,ZAR,2024-11-25,SOF,SOURCE OF FUNDS
SOF-0027819,ACC-000014,ACC-000393,19841865.25,ZAR,2024-04-21,SOF,SOURCE OF FUNDS
SOF-0027820,ACC-000585,ACC-000710,25116178.52,ZAR,2024-08-31,SOF,SOURCE OF FUNDS
SOF-0027821,ACC-000001,ACC-000368,6346949.66,ZAR,2024-01-30,SOF,SOURCE OF FUNDS
SOF-0027822,ACC-000654,ACC-000716,28118212.93,ZAR,2023-02-13,SOF,SOURCE OF FUNDS
SOF-0027823,ACC-000177,ACC-000280,20588529.62,ZAR,2023-07-20,SOF,SOURCE OF FUNDS
SOF-0027824,ACC-000616,ACC-000972,6693902.54,ZAR,2023-03-15,SOF,SOURCE OF FUNDS
SOF-0027825,ACC-000176,ACC-000476,49300374.14,ZAR,2023-11-02,SOF,SOURCE OF FUNDS
SOF-0027826,ACC-000325,ACC-000361,31230853.85,ZAR,2024-12-22,SOF,SOURCE OF FUNDS
SOF-0027827,ACC-000034,ACC-000532,14770547.7,ZAR,2024-06-13,SOF,SOURCE OF FUNDS
SOF-0027828,ACC-000352,ACC-000472,8847339.51,ZAR,2024-02-15,SOF,SOURCE OF FUNDS
SOF-0027829,ACC-000478,ACC-000937,2636352.38,ZAR,2023-02-17,SOF,SOURCE OF FUNDS
SOF-0027830,ACC-000293,ACC-000189,12261813.48,ZAR,2023-02-04,SOF,SOURCE OF FUNDS
SOF-0027831,ACC-000219,ACC-000136,30855206.31,ZAR,2023-06-16,SOF,SOURCE OF FUNDS
SOF-0027832,ACC-000691,ACC-000583,49944806.78,ZAR,2023-11-26,SOF,SOURCE OF FUNDS
SOF-0027833,ACC-000216,ACC-000281,5066871.18,ZAR,2024-08-29,SOF,SOURCE OF FUNDS
SOF-0027834,ACC-000371,ACC-001028,9719749.0,ZAR,2024-10-03,SOF,SOURCE OF FUNDS
SOF-0027835,ACC-000576,ACC-000975,9889705.83,ZAR,2024-03-24,SOF,SOURCE OF FUNDS
SOF-0027836,ACC-000359,ACC-000244,45065319.82,ZAR,2024-09-19,SOF,SOURCE OF FUNDS
SOF-0027837,ACC-000165,ACC-000677,14904273.08,ZAR,2023-12-24,SOF,SOURCE OF FUNDS
SOF-0027838,ACC-000742,ACC-000775,30416267.97,ZAR,2023-05-11,SOF,SOURCE OF FUNDS
SOF-0027839,ACC-000300,ACC-000937,7298932.2,ZAR,2023-12-30,SOF,SOURCE OF FUNDS
SOF-0027840,ACC-000164,ACC-001023,11251578.3,ZAR,2024-03-31,SOF,SOURCE OF FUNDS
SOF-0027841,ACC-000486,ACC-001107,43502907.21,ZAR,2024-11-03,SOF,SOURCE OF FUNDS
SOF-0027842,ACC-000245,ACC-000932,43044232.7,ZAR,2024-09-27,SOF,SOURCE OF FUNDS
SOF-0027843,ACC-000340,ACC-000035,12663821.32,ZAR,2024-10-01,SOF,SOURCE OF FUNDS
SOF-0027844,ACC-000648,ACC-000304,9968241.23,ZAR,2024-01-13,SOF,SOURCE OF FUNDS
SOF-0027845,ACC-000502,ACC-000680,21499356.18,ZAR,2023-01-16,SOF,SOURCE OF FUNDS
SOF-0027846,ACC-000465,ACC-000057,20320669.39,ZAR,2023-08-11,SOF,SOURCE OF FUNDS
SOF-0027847,ACC-000114,ACC-000182,5816628.37,ZAR,2023-08-26,SOF,SOURCE OF FUNDS
SOF-0027848,ACC-000341,ACC-000862,41448694.93,ZAR,2023-09-04,SOF,SOURCE OF FUNDS
SOF-0027849,ACC-000464,ACC-000208,30134574.92,ZAR,2023-10-25,SOF,SOURCE OF FUNDS
SOF-0027850,ACC-000237,ACC-000525,29699977.24,ZAR,2024-05-28,SOF,SOURCE OF FUNDS
SOF-0027851,ACC-000671,ACC-000419,24983605.21,ZAR,2023-08-14,SOF,SOURCE OF FUNDS
SOF-0027852,ACC-000227,ACC-000355,47645108.52,ZAR,2024-07-28,SOF,SOURCE OF FUNDS
SOF-0027853,ACC-000693,ACC-000919,17195851.23,ZAR,2024-08-30,SOF,SOURCE OF FUNDS
SOF-0027854,ACC-000716,ACC-000546,10792924.6,ZAR,2024-02-26,SOF,SOURCE OF FUNDS
SOF-0027855,ACC-000527,ACC-001004,45784884.68,ZAR,2023-06-12,SOF,SOURCE OF FUNDS
SOF-0027856,ACC-000440,ACC-000673,5919445.97,ZAR,2024-03-01,SOF,SOURCE OF FUNDS
SOF-0027857,ACC-000580,ACC-001028,45965229.66,ZAR,2024-02-19,SOF,SOURCE OF FUNDS
SOF-0027858,ACC-000241,ACC-000519,1663966.26,ZAR,2024-07-15,SOF,SOURCE OF FUNDS
SOF-0027859,ACC-000442,ACC-000629,32934239.88,ZAR,2024-02-19,SOF,SOURCE OF FUNDS
SOF-0027860,ACC-000019,ACC-000911,12139997.62,ZAR,2023-12-13,SOF,SOURCE OF FUNDS
SOF-0027861,ACC-000724,ACC-000329,42933709.07,ZAR,2024-06-30,SOF,SOURCE OF FUNDS
SOF-0027862,ACC-000239,ACC-001069,47495310.37,ZAR,2024-03-19,SOF,SOURCE OF FUNDS
SOF-0027863,ACC-000793,ACC-000683,8403545.25,ZAR,2024-01-03,SOF,SOURCE OF FUNDS
SOF-0027864,ACC-000044,ACC-000442,7471496.93,ZAR,2024-08-17,SOF,SOURCE OF FUNDS
SOF-0027865,ACC-000607,ACC-001007,43017808.75,ZAR,2024-10-15,SOF,SOURCE OF FUNDS
SOF-0027866,ACC-000809,ACC-000805,46777914.75,ZAR,2024-07-01,SOF,SOURCE OF FUNDS
SOF-0027867,ACC-000235,ACC-000514,18174826.42,ZAR,2024-12-10,SOF,SOURCE OF FUNDS
SOF-0027868,ACC-000382,ACC-000792,10717921.81,ZAR,2024-03-22,SOF,SOURCE OF FUNDS
SOF-0027869,ACC-000280,ACC-000020,9075427.11,ZAR,2024-03-23,SOF,SOURCE OF FUNDS
SOF-0027870,ACC-000682,ACC-001094,21904422.01,ZAR,2024-01-19,SOF,SOURCE OF FUNDS
SOF-0027871,ACC-000547,ACC-000808,41551655.12,ZAR,2024-07-03,SOF,SOURCE OF FUNDS
SOF-0027872,ACC-000803,ACC-000517,6574822.65,ZAR,2024-11-12,SOF,SOURCE OF FUNDS
SOF-0027873,ACC-000444,ACC-000916,35432566.57,ZAR,2023-05-13,SOF,SOURCE OF FUNDS
SOF-0027874,ACC-000412,ACC-000850,23460068.56,ZAR,2023-01-07,SOF,SOURCE OF FUNDS
SOF-0027875,ACC-000425,ACC-000293,31543982.89,ZAR,2023-07-16,SOF,SOURCE OF FUNDS
SOF-0027876,ACC-000261,ACC-000003,26110291.74,ZAR,2023-09-25,SOF,SOURCE OF FUNDS
SOF-0027877,ACC-000744,ACC-000874,48844132.84,ZAR,2023-08-19,SOF,SOURCE OF FUNDS
SOF-0027878,ACC-000198,ACC-000997,44191403.86,ZAR,2024-08-29,SOF,SOURCE OF FUNDS
SOF-0027879,ACC-000631,ACC-000520,36858844.97,ZAR,2024-09-27,SOF,SOURCE OF FUNDS
SOF-0027880,ACC-000683,ACC-000818,43037265.41,ZAR,2023-01-06,SOF,SOURCE OF FUNDS
SOF-0027881,ACC-000287,ACC-000453,13717058.22,ZAR,2024-02-01,SOF,SOURCE OF FUNDS
SOF-0027882,ACC-000809,ACC-000950,38459199.24,ZAR,2023-07-18,SOF,SOURCE OF FUNDS
SOF-0027883,ACC-000493,ACC-000706,30687595.4,ZAR,2023-04-10,SOF,SOURCE OF FUNDS
SOF-0027884,ACC-000328,ACC-000561,28768463.26,ZAR,2024-09-28,SOF,SOURCE OF FUNDS
SOF-0027885,ACC-000645,ACC-000648,20586577.22,ZAR,2023-07-07,SOF,SOURCE OF FUNDS
SOF-0027886,ACC-000342,ACC-000803,24166414.58,ZAR,2023-07-10,SOF,SOURCE OF FUNDS
SOF-0027887,ACC-000648,ACC-000011,46454360.04,ZAR,2023-10-06,SOF,SOURCE OF FUNDS
SOF-0027888,ACC-000806,ACC-000656,46096291.19,ZAR,2024-09-05,SOF,SOURCE OF FUNDS
SOF-0027889,ACC-000587,ACC-001084,18329256.75,ZAR,2024-03-26,SOF,SOURCE OF FUNDS
SOF-0027890,ACC-000758,ACC-000019,10412066.81,ZAR,2023-06-20,SOF,SOURCE OF FUNDS
SOF-0027891,ACC-000730,ACC-000768,26515800.21,ZAR,2024-03-11,SOF,SOURCE OF FUNDS
SOF-0027892,ACC-000197,ACC-000064,47663837.17,ZAR,2023-03-24,SOF,SOURCE OF FUNDS
SOF-0027893,ACC-000091,ACC-000397,15545670.79,ZAR,2023-01-22,SOF,SOURCE OF FUNDS
SOF-0027894,ACC-000211,ACC-000616,31976537.53,ZAR,2023-03-24,SOF,SOURCE OF FUNDS
SOF-0027895,ACC-000322,ACC-000407,25305315.58,ZAR,2023-02-12,SOF,SOURCE OF FUNDS
SOF-0027896,ACC-000215,ACC-000559,20481484.33,ZAR,2023-08-12,SOF,SOURCE OF FUNDS
SOF-0027897,ACC-000271,ACC-000732,5098200.08,ZAR,2023-09-30,SOF,SOURCE OF FUNDS
SOF-0027898,ACC-000388,ACC-000814,25454548.25,ZAR,2024-12-26,SOF,SOURCE OF FUNDS
SOF-0027899,ACC-000484,ACC-000842,11359357.38,ZAR,2024-03-24,SOF,SOURCE OF FUNDS
SOF-0027900,ACC-000393,ACC-000183,40477093.13,ZAR,2024-04-14,SOF,SOURCE OF FUNDS
SOF-0027901,ACC-000041,ACC-000491,6315423.89,ZAR,2024-11-05,SOF,SOURCE OF FUNDS
SOF-0027902,ACC-000037,ACC-000905,39465794.08,ZAR,2023-06-30,SOF,SOURCE OF FUNDS
SOF-0027903,ACC-000724,ACC-000424,15495940.46,ZAR,2024-09-23,SOF,SOURCE OF FUNDS
SOF-0027904,ACC-000715,ACC-000918,33245182.69,ZAR,2023-01-05,SOF,SOURCE OF FUNDS
SOF-0027905,ACC-000502,ACC-000361,14589879.83,ZAR,2024-01-26,SOF,SOURCE OF FUNDS
SOF-0027906,ACC-000565,ACC-000439,2974337.51,ZAR,2023-08-08,SOF,SOURCE OF FUNDS
SOF-0027907,ACC-000167,ACC-000200,11065827.49,ZAR,2023-10-30,SOF,SOURCE OF FUNDS
SOF-0027908,ACC-000527,ACC-000387,695141.95,ZAR,2023-11-22,SOF,SOURCE OF FUNDS
SOF-0027909,ACC-000416,ACC-000323,43476128.19,ZAR,2023-03-19,SOF,SOURCE OF FUNDS
SOF-0027910,ACC-000773,ACC-000992,41358493.8,ZAR,2024-10-11,SOF,SOURCE OF FUNDS
SOF-0027911,ACC-000492,ACC-000052,5602275.26,ZAR,2024-12-01,SOF,SOURCE OF FUNDS
SOF-0027912,ACC-000459,ACC-000712,37762565.45,ZAR,2024-10-25,SOF,SOURCE OF FUNDS
SOF-0027913,ACC-000009,ACC-000671,36842317.47,ZAR,2024-10-28,SOF,SOURCE OF FUNDS
SOF-0027914,ACC-000119,ACC-000832,13261442.2,ZAR,2023-12-25,SOF,SOURCE OF FUNDS
SOF-0027915,ACC-000014,ACC-000931,1015680.82,ZAR,2024-04-01,SOF,SOURCE OF FUNDS
SOF-0027916,ACC-000426,ACC-000848,23870820.53,ZAR,2023-08-02,SOF,SOURCE OF FUNDS
SOF-0027917,ACC-000493,ACC-000652,27630137.95,ZAR,2023-05-17,SOF,SOURCE OF FUNDS
SOF-0027918,ACC-000519,ACC-000335,2792571.53,ZAR,2023-03-07,SOF,SOURCE OF FUNDS
SOF-0027919,ACC-000319,ACC-000647,19005040.33,ZAR,2023-05-20,SOF,SOURCE OF FUNDS
SOF-0027920,ACC-000108,ACC-000555,1177266.96,ZAR,2024-03-03,SOF,SOURCE OF FUNDS
SOF-0027921,ACC-000353,ACC-001011,2542103.75,ZAR,2023-04-16,SOF,SOURCE OF FUNDS
SOF-0027922,ACC-000038,ACC-000387,27823558.37,ZAR,2023-03-08,SOF,SOURCE OF FUNDS
SOF-0027923,ACC-000559,ACC-000340,44809385.29,ZAR,2023-01-23,SOF,SOURCE OF FUNDS
SOF-0027924,ACC-000806,ACC-000999,24957604.42,ZAR,2024-09-26,SOF,SOURCE OF FUNDS
SOF-0027925,ACC-000388,ACC-000176,22154095.8,ZAR,2023-09-23,SOF,SOURCE OF FUNDS
SOF-0027926,ACC-000187,ACC-000744,39477184.52,ZAR,2024-02-27,SOF,SOURCE OF FUNDS
SOF-0027927,ACC-000127,ACC-000579,19643133.44,ZAR,2024-05-29,SOF,SOURCE OF FUNDS
SOF-0027928,ACC-000027,ACC-000396,14287004.74,ZAR,2023-06-27,SOF,SOURCE OF FUNDS
SOF-0027929,ACC-000117,ACC-000637,31863057.59,ZAR,2023-01-05,SOF,SOURCE OF FUNDS
SOF-0027930,ACC-000412,ACC-000529,10318739.46,ZAR,2023-07-27,SOF,SOURCE OF FUNDS
SOF-0027931,ACC-000293,ACC-000872,42579379.13,ZAR,2024-01-25,SOF,SOURCE OF FUNDS
SOF-0027932,ACC-000655,ACC-000541,9203576.08,ZAR,2023-08-07,SOF,SOURCE OF FUNDS
SOF-0027933,ACC-000016,ACC-000746,41650332.68,ZAR,2024-06-27,SOF,SOURCE OF FUNDS
SOF-0027934,ACC-000603,ACC-000091,49838974.05,ZAR,2023-10-24,SOF,SOURCE OF FUNDS
SOF-0027935,ACC-000118,ACC-000222,31759038.54,ZAR,2023-09-19,SOF,SOURCE OF FUNDS
SOF-0027936,ACC-000748,ACC-000732,38383835.71,ZAR,2024-07-19,SOF,SOURCE OF FUNDS
SOF-0027937,ACC-000214,ACC-000295,5420754.51,ZAR,2023-03-18,SOF,SOURCE OF FUNDS
SOF-0027938,ACC-000475,ACC-001105,25478340.73,ZAR,2024-04-26,SOF,SOURCE OF FUNDS
SOF-0027939,ACC-000642,ACC-000994,2168764.11,ZAR,2024-04-18,SOF,SOURCE OF FUNDS
SOF-0027940,ACC-000377,ACC-000042,38280308.72,ZAR,2024-10-20,SOF,SOURCE OF FUNDS
SOF-0027941,ACC-000436,ACC-000838,1690117.31,ZAR,2023-06-12,SOF,SOURCE OF FUNDS
SOF-0027942,ACC-000153,ACC-000727,39930473.38,ZAR,2024-05-10,SOF,SOURCE OF FUNDS
SOF-0027943,ACC-000414,ACC-000958,46736995.8,ZAR,2024-05-09,SOF,SOURCE OF FUNDS
SOF-0027944,ACC-000532,ACC-001049,38700771.89,ZAR,2024-08-07,SOF,SOURCE OF FUNDS
SOF-0027945,ACC-000580,ACC-000506,44121281.35,ZAR,2024-09-03,SOF,SOURCE OF FUNDS
SOF-0027946,ACC-000001,ACC-000991,24474069.56,ZAR,2023-10-18,SOF,SOURCE OF FUNDS
SOF-0027947,ACC-000379,ACC-000740,5582590.4,ZAR,2023-12-30,SOF,SOURCE OF FUNDS
SOF-0027948,ACC-000378,ACC-000234,10427861.46,ZAR,2024-12-08,SOF,SOURCE OF FUNDS
SOF-0027949,ACC-000047,ACC-000222,46906412.66,ZAR,2024-12-12,SOF,SOURCE OF FUNDS
SOF-0027950,ACC-000142,ACC-000464,22584832.83,ZAR,2023-07-16,SOF,SOURCE OF FUNDS
SOF-0027951,ACC-000266,ACC-000561,21364818.51,ZAR,2023-09-20,SOF,SOURCE OF FUNDS
SOF-0027952,ACC-000725,ACC-000329,2241872.84,ZAR,2024-02-24,SOF,SOURCE OF FUNDS
SOF-0027953,ACC-000050,ACC-000266,34410236.28,ZAR,2024-12-02,SOF,SOURCE OF FUNDS
SOF-0027954,ACC-000027,ACC-000986,26072499.35,ZAR,2024-12-04,SOF,SOURCE OF FUNDS
SOF-0027955,ACC-000057,ACC-000300,22891391.79,ZAR,2024-12-27,SOF,SOURCE OF FUNDS
SOF-0027956,ACC-000217,ACC-000726,23262992.27,ZAR,2024-11-30,SOF,SOURCE OF FUNDS
SOF-0027957,ACC-000015,ACC-000649,42071413.79,ZAR,2024-08-29,SOF,SOURCE OF FUNDS
SOF-0027958,ACC-000265,ACC-000226,47458473.85,ZAR,2024-09-22,SOF,SOURCE OF FUNDS
SOF-0027959,ACC-000205,ACC-000842,38236737.2,ZAR,2024-11-07,SOF,SOURCE OF FUNDS
SOF-0027960,ACC-000380,ACC-001057,10393800.93,ZAR,2024-11-03,SOF,SOURCE OF FUNDS
SOF-0027961,ACC-000721,ACC-000348,40193353.43,ZAR,2023-11-05,SOF,SOURCE OF FUNDS
SOF-0027962,ACC-000444,ACC-000961,4354942.83,ZAR,2023-09-16,SOF,SOURCE OF FUNDS
SOF-0027963,ACC-000036,ACC-001015,38231708.53,ZAR,2023-06-29,SOF,SOURCE OF FUNDS
SOF-0027964,ACC-000682,ACC-000504,2506439.2,ZAR,2024-05-17,SOF,SOURCE OF FUNDS
SOF-0027965,ACC-000334,ACC-000434,11137492.9,ZAR,2024-08-05,SOF,SOURCE OF FUNDS
SOF-0027966,ACC-000584,ACC-001024,9883050.19,ZAR,2024-05-08,SOF,SOURCE OF FUNDS
SOF-0027967,ACC-000509,ACC-000220,28703055.62,ZAR,2023-03-04,SOF,SOURCE OF FUNDS
SOF-0027968,ACC-000697,ACC-000357,32859220.8,ZAR,2024-01-14,SOF,SOURCE OF FUNDS
SOF-0027969,ACC-000676,ACC-000158,12007247.24,ZAR,2024-02-07,SOF,SOURCE OF FUNDS
SOF-0027970,ACC-000602,ACC-001026,40885290.47,ZAR,2024-02-02,SOF,SOURCE OF FUNDS
SOF-0027971,ACC-000134,ACC-000531,10995829.41,ZAR,2024-06-13,SOF,SOURCE OF FUNDS
SOF-0027972,ACC-000212,ACC-001006,9569221.26,ZAR,2023-12-29,SOF,SOURCE OF FUNDS
SOF-0027973,ACC-000192,ACC-000921,30690899.83,ZAR,2024-09-26,SOF,SOURCE OF FUNDS
SOF-0027974,ACC-000179,ACC-001016,5473806.27,ZAR,2023-03-30,SOF,SOURCE OF FUNDS
SOF-0027975,ACC-000497,ACC-000552,4629176.16,ZAR,2024-11-20,SOF,SOURCE OF FUNDS
SOF-0027976,ACC-000330,ACC-000578,25312145.3,ZAR,2024-12-29,SOF,SOURCE OF FUNDS
SOF-0027977,ACC-000629,ACC-000944,25399656.32,ZAR,2024-09-11,SOF,SOURCE OF FUNDS
SOF-0027978,ACC-000648,ACC-000146,20482866.7,ZAR,2024-09-23,SOF,SOURCE OF FUNDS
SOF-0027979,ACC-000635,ACC-001071,23482892.9,ZAR,2024-02-03,SOF,SOURCE OF FUNDS
SOF-0027980,ACC-000573,ACC-000268,10732969.52,ZAR,2024-02-26,SOF,SOURCE OF FUNDS
SOF-0027981,ACC-000257,ACC-001018,40840855.17,ZAR,2023-12-12,SOF,SOURCE OF FUNDS
SOF-0027982,ACC-000765,ACC-000318,16424534.64,ZAR,2023-06-12,SOF,SOURCE OF FUNDS
SOF-0027983,ACC-000634,ACC-000239,17567182.75,ZAR,2024-05-28,SOF,SOURCE OF FUNDS
SOF-0027984,ACC-000303,ACC-000607,32635519.91,ZAR,2024-01-19,SOF,SOURCE OF FUNDS
SOF-0027985,ACC-000066,ACC-000969,3598966.71,ZAR,2023-09-14,SOF,SOURCE OF FUNDS
SOF-0027986,ACC-000424,ACC-000837,28524863.07,ZAR,2023-01-06,SOF,SOURCE OF FUNDS
SOF-0027987,ACC-000729,ACC-000805,26517388.86,ZAR,2023-07-28,SOF,SOURCE OF FUNDS
SOF-0027988,ACC-000622,ACC-000901,40193575.76,ZAR,2023-12-04,SOF,SOURCE OF FUNDS
SOF-0027989,ACC-000411,ACC-000060,41680699.86,ZAR,2023-11-12,SOF,SOURCE OF FUNDS
SOF-0027990,ACC-000073,ACC-000922,22186344.51,ZAR,2024-03-01,SOF,SOURCE OF FUNDS
SOF-0027991,ACC-000801,ACC-000989,21351885.13,ZAR,2023-10-23,SOF,SOURCE OF FUNDS
SOF-0027992,ACC-000121,ACC-000707,22240863.51,ZAR,2024-04-16,SOF,SOURCE OF FUNDS
SOF-0027993,ACC-000101,ACC-000369,38430331.44,ZAR,2023-01-20,SOF,SOURCE OF FUNDS
SOF-0027994,ACC-000647,ACC-001013,1743342.83,ZAR,2023-11-26,SOF,SOURCE OF FUNDS
SOF-0027995,ACC-000748,ACC-000712,28695558.24,ZAR,2023-11-06,SOF,SOURCE OF FUNDS
SOF-0027996,ACC-000471,ACC-000784,45209404.14,ZAR,2023-04-08,SOF,SOURCE OF FUNDS
SOF-0027997,ACC-000324,ACC-000844,3859965.7,ZAR,2023-01-17,SOF,SOURCE OF FUNDS
SOF-0027998,ACC-000043,ACC-000146,31342204.74,ZAR,2024-12-20,SOF,SOURCE OF FUNDS
SOF-0027999,ACC-000726,ACC-000847,26101986.86,ZAR,2023-12-08,SOF,SOURCE OF FUNDS
SOF-0028000,ACC-000720,ACC-001106,26923359.13,ZAR,2024-04-17,SOF,SOURCE OF FUNDS
SOF-0028001,ACC-000089,ACC-000980,37763511.44,ZAR,2024-09-28,SOF,SOURCE OF FUNDS
SOF-0028002,ACC-000290,ACC-000979,17236719.86,ZAR,2023-02-23,SOF,SOURCE OF FUNDS
SOF-0028003,ACC-000085,ACC-000764,8029138.65,ZAR,2024-05-22,SOF,SOURCE OF FUNDS
SOF-0028004,ACC-000099,ACC-000772,21094523.36,ZAR,2024-04-23,SOF,SOURCE OF FUNDS
SOF-0028005,ACC-000700,ACC-000826,34219496.59,ZAR,2024-08-30,SOF,SOURCE OF FUNDS
SOF-0028006,ACC-000778,ACC-000956,9494120.43,ZAR,2024-08-10,SOF,SOURCE OF FUNDS
SOF-0028007,ACC-000775,ACC-000663,43640069.75,ZAR,2024-09-11,SOF,SOURCE OF FUNDS
SOF-0028008,ACC-000623,ACC-000328,18303213.7,ZAR,2024-05-22,SOF,SOURCE OF FUNDS
SOF-0028009,ACC-000073,ACC-000907,44879647.58,ZAR,2023-03-09,SOF,SOURCE OF FUNDS
SOF-0028010,ACC-000312,ACC-000834,13422138.77,ZAR,2023-03-05,SOF,SOURCE OF FUNDS
SOF-0028011,ACC-000384,ACC-000528,11106783.29,ZAR,2023-01-19,SOF,SOURCE OF FUNDS
SOF-0028012,ACC-000776,ACC-000388,9888194.53,ZAR,2023-08-25,SOF,SOURCE OF FUNDS
SOF-0028013,ACC-000380,ACC-000098,32828938.28,ZAR,2024-10-25,SOF,SOURCE OF FUNDS
SOF-0028014,ACC-000588,ACC-000627,5092858.81,ZAR,2023-10-15,SOF,SOURCE OF FUNDS
SOF-0028015,ACC-000149,ACC-000906,37034331.7,ZAR,2024-01-28,SOF,SOURCE OF FUNDS
SOF-0028016,ACC-000602,ACC-000565,13952395.2,ZAR,2024-02-02,SOF,SOURCE OF FUNDS
SOF-0028017,ACC-000158,ACC-000502,38774839.09,ZAR,2023-05-07,SOF,SOURCE OF FUNDS
SOF-0028018,ACC-000388,ACC-000930,30716347.54,ZAR,2024-04-23,SOF,SOURCE OF FUNDS
SOF-0028019,ACC-000719,ACC-001087,19999860.51,ZAR,2023-06-15,SOF,SOURCE OF FUNDS
SOF-0028020,ACC-000740,ACC-000442,1625941.06,ZAR,2023-01-16,SOF,SOURCE OF FUNDS
SOF-0028021,ACC-000277,ACC-000340,17449153.21,ZAR,2023-12-30,SOF,SOURCE OF FUNDS
SOF-0028022,ACC-000051,ACC-000440,43898822.59,ZAR,2024-09-23,SOF,SOURCE OF FUNDS
SOF-0028023,ACC-000725,ACC-000424,33070876.33,ZAR,2023-04-25,SOF,SOURCE OF FUNDS
SOF-0028024,ACC-000035,ACC-000682,34556862.09,ZAR,2023-12-04,SOF,SOURCE OF FUNDS
SOF-0028025,ACC-000412,ACC-000879,6219775.2,ZAR,2024-08-23,SOF,SOURCE OF FUNDS
SOF-0028026,ACC-000743,ACC-000054,15410255.84,ZAR,2024-03-12,SOF,SOURCE OF FUNDS
SOF-0028027,ACC-000076,ACC-000669,25716796.86,ZAR,2024-07-21,SOF,SOURCE OF FUNDS
SOF-0028028,ACC-000743,ACC-000046,44692724.37,ZAR,2024-08-13,SOF,SOURCE OF FUNDS
SOF-0028029,ACC-000304,ACC-000883,40373736.87,ZAR,2024-05-25,SOF,SOURCE OF FUNDS
SOF-0028030,ACC-000043,ACC-000164,15034118.49,ZAR,2024-03-29,SOF,SOURCE OF FUNDS
SOF-0028031,ACC-000125,ACC-000924,41465103.66,ZAR,2024-12-13,SOF,SOURCE OF FUNDS
SOF-0028032,ACC-000775,ACC-000972,49710888.65,ZAR,2023-01-25,SOF,SOURCE OF FUNDS
SOF-0028033,ACC-000769,ACC-000538,1191234.94,ZAR,2024-06-16,SOF,SOURCE OF FUNDS
SOF-0028034,ACC-000717,ACC-000382,37444301.74,ZAR,2024-09-27,SOF,SOURCE OF FUNDS
SOF-0028035,ACC-000510,ACC-000473,1884130.1,ZAR,2024-02-13,SOF,SOURCE OF FUNDS
SOF-0028036,ACC-000223,ACC-000439,7943058.3,ZAR,2024-11-26,SOF,SOURCE OF FUNDS
SOF-0028037,ACC-000400,ACC-001030,24232816.85,ZAR,2024-07-21,SOF,SOURCE OF FUNDS
SOF-0028038,ACC-000546,ACC-001025,49092143.05,ZAR,2024-11-11,SOF,SOURCE OF FUNDS
SOF-0028039,ACC-000483,ACC-000180,11477511.67,ZAR,2023-10-18,SOF,SOURCE OF FUNDS
SOF-0028040,ACC-000268,ACC-000312,42228817.34,ZAR,2023-02-18,SOF,SOURCE OF FUNDS
SOF-0028041,ACC-000036,ACC-000487,41081171.38,ZAR,2023-08-02,SOF,SOURCE OF FUNDS
SOF-0028042,ACC-000586,ACC-000153,17148565.58,ZAR,2024-03-22,SOF,SOURCE OF FUNDS
SOF-0028043,ACC-000155,ACC-000548,40632629.71,ZAR,2023-10-31,SOF,SOURCE OF FUNDS
SOF-0028044,ACC-000672,ACC-000018,40044529.05,ZAR,2023-06-14,SOF,SOURCE OF FUNDS
SOF-0028045,ACC-000154,ACC-000005,33341226.9,ZAR,2024-06-28,SOF,SOURCE OF FUNDS
SOF-0028046,ACC-000292,ACC-000590,46793524.21,ZAR,2023-02-14,SOF,SOURCE OF FUNDS
SOF-0028047,ACC-000621,ACC-000487,23289562.6,ZAR,2024-08-28,SOF,SOURCE OF FUNDS
SOF-0028048,ACC-000020,ACC-000877,18231408.39,ZAR,2023-10-25,SOF,SOURCE OF FUNDS
SOF-0028049,ACC-000015,ACC-000302,46946515.14,ZAR,2023-11-23,SOF,SOURCE OF FUNDS
SOF-0028050,ACC-000439,ACC-000464,7011415.02,ZAR,2024-05-24,SOF,SOURCE OF FUNDS
SOF-0028051,ACC-000522,ACC-000715,35187311.26,ZAR,2023-08-12,SOF,SOURCE OF FUNDS
