transactionId,senderAccountId,receiverAccountId,amount,currency,date,channel,reference
EFT-0002261,ACC-000733,ACC-001019,3198203.79,ZAR,2024-07-31,EFT,RAW MATERIALS
EFT-0002262,ACC-000403,ACC-000544,2783187.65,ZAR,2024-06-06,EFT,COMMISSION
EFT-0002263,ACC-000694,ACC-000304,746673.99,ZAR,2023-06-20,EFT,SUBSCRIPTION
EFT-0002264,ACC-000429,ACC-000597,8551.25,ZAR,2023-04-24,EFT,COMMISSION
EFT-0002265,ACC-000200,ACC-000033,2550011.23,ZAR,2023-12-18,EFT,UTILITIES
EFT-0002266,ACC-000397,ACC-000531,92851.28,ZAR,2024-02-13,EFT,CONSULTING FEE
EFT-0002267,ACC-000391,ACC-000608,1627606.21,ZAR,2024-08-11,EFT,LOAN REPAYMENT
EFT-0002268,ACC-000912,ACC-000059,2388140.75,ZAR,2023-12-19,EFT,RAW MATERIALS
EFT-0002269,ACC-000221,ACC-000375,435384.48,ZAR,2024-12-03,EFT,INVOICE
EFT-0002270,ACC-000566,ACC-000770,2219092.1,ZAR,2023-05-04,EFT,RENT
EFT-0002271,ACC-000210,ACC-000947,1778285.76,ZAR,2023-11-22,EFT,INVOICE
EFT-0002272,ACC-000249,ACC-000509,2647177.39,ZAR,2024-03-13,EFT,MAINTENANCE
EFT-0002273,ACC-000470,ACC-000278,4090973.38,ZAR,2023-03-04,EFT,RENT
EFT-0002274,ACC-000696,ACC-000977,3261212.28,ZAR,2023-06-08,EFT,FUEL
EFT-0002275,ACC-000097,ACC-000628,3725665.19,ZAR,2023-11-09,EFT,FUEL
EFT-0002276,ACC-000333,ACC-000472,3831578.01,ZAR,2024-03-22,EFT,SUPPLIER PMT
EFT-0002277,ACC-000221,ACC-000914,1500410.5,ZAR,2023-01-06,EFT,INVOICE
EFT-0002278,ACC-000354,ACC-000300,2635154.32,ZAR,2024-02-14,EFT,LOAN REPAYMENT
EFT-0002279,ACC-000264,ACC-001023,1725579.05,ZAR,2024-08-22,EFT,RATES
EFT-0002280,ACC-000511,ACC-000396,4657009.23,ZAR,2024-02-17,EFT,RATES
EFT-0002281,ACC-000036,ACC-000621,4625931.49,ZAR,2023-11-03,EFT,INVOICE
EFT-0002282,ACC-000572,ACC-001081,1745446.31,ZAR,2024-03-31,EFT,RATES
EFT-0002283,ACC-000610,ACC-000853,4746283.24,ZAR,2023-11-25,EFT,STOCK
EFT-0002284,ACC-000556,ACC-000271,2745338.2,ZAR,2023-04-02,EFT,FUEL
EFT-0002285,ACC-000337,ACC-000999,3206917.99,ZAR,2023-10-01,EFT,DELIVERY
EFT-0002286,ACC-000362,ACC-000643,4156031.99,ZAR,2023-12-18,EFT,INVOICE
EFT-0002287,ACC-000504,ACC-000372,1851941.29,ZAR,2023-06-06,EFT,CONSULTING FEE
EFT-0002288,ACC-000658,ACC-000894,3361085.54,ZAR,2024-03-15,EFT,CONSULTING FEE
EFT-0002289,ACC-000421,ACC-000269,2379605.73,ZAR,2024-03-26,EFT,TAX PAYMENT
EFT-0002290,ACC-000304,ACC-000485,2407303.28,ZAR,2024-01-06,EFT,RAW MATERIALS
EFT-0002291,ACC-000537,ACC-000173,1529935.08,ZAR,2024-03-18,EFT,FREIGHT CHARGE
EFT-0002292,ACC-000403,ACC-001020,874019.33,ZAR,2023-05-25,EFT,SALARY
EFT-0002293,ACC-000398,ACC-000788,1492641.6,ZAR,2023-04-26,EFT,SUBSCRIPTION
EFT-0002294,ACC-000493,ACC-000095,3320118.82,ZAR,2023-04-23,EFT,RENT
EFT-0002295,ACC-000379,ACC-000189,3073000.51,ZAR,2023-09-27,EFT,MAINTENANCE
EFT-0002296,ACC-000575,ACC-000105,4712950.1,ZAR,2024-04-24,EFT,COMMISSION
EFT-0002297,ACC-000209,ACC-000985,4832035.92,ZAR,2024-10-11,EFT,LOAN REPAYMENT
EFT-0002298,ACC-000318,ACC-000727,2338231.21,ZAR,2024-09-26,EFT,RAW MATERIALS
EFT-0002299,ACC-000717,ACC-000997,1747915.79,ZAR,2023-01-19,EFT,SUBSCRIPTION
EFT-0002300,ACC-000692,ACC-000770,3268278.74,ZAR,2024-02-17,EFT,SUPPLIER PMT
EFT-0002301,ACC-000525,ACC-000643,838637.54,ZAR,2023-08-07,EFT,DELIVERY
EFT-0002302,ACC-000239,ACC-000862,4034415.44,ZAR,2024-03-31,EFT,RENT
EFT-0002303,ACC-000551,ACC-000598,4102665.1,ZAR,2023-09-09,EFT,DELIVERY
EFT-0002304,ACC-000593,ACC-000984,2591248.61,ZAR,2023-08-10,EFT,LOAN REPAYMENT
EFT-0002305,ACC-000026,ACC-000592,127478.73,ZAR,2024-09-15,EFT,INSURANCE PREMIUM
EFT-0002306,ACC-000058,ACC-000514,3295437.92,ZAR,2023-02-10,EFT,RENT
EFT-0002307,ACC-000027,ACC-000378,3231205.71,ZAR,2024-08-11,EFT,SUPPLIER PMT
EFT-0002308,ACC-000349,ACC-000146,1563349.12,ZAR,2024-11-27,EFT,RENT
EFT-0002309,ACC-000084,ACC-000290,3903077.17,ZAR,2024-11-11,EFT,FREIGHT CHARGE
EFT-0002310,ACC-000359,ACC-000203,990110.07,ZAR,2024-03-14,EFT,LOAN REPAYMENT
EFT-0002311,ACC-000731,ACC-000285,2971934.6,ZAR,2023-02-16,EFT,LOAN REPAYMENT
EFT-0002312,ACC-000100,ACC-001085,3895562.48,ZAR,2023-08-07,EFT,MAINTENANCE
EFT-0002313,ACC-000813,ACC-000623,948212.84,ZAR,2024-09-10,EFT,TAX PAYMENT
EFT-0002314,ACC-000403,ACC-000809,2161350.22,ZAR,2024-11-19,EFT,MAINTENANCE
EFT-0002315,ACC-000591,ACC-000472,3843243.28,ZAR,2023-03-06,EFT,CONSULTING FEE
EFT-0002316,ACC-000163,ACC-000710,3337969.07,ZAR,2024-11-11,EFT,SUPPLIER PMT
EFT-0002317,ACC-000666,ACC-000525,1824104.74,ZAR,2023-06-07,EFT,INSURANCE PREMIUM
EFT-0002318,ACC-000808,ACC-000149,3347107.57,ZAR,2023-08-31,EFT,LOAN REPAYMENT
EFT-0002319,ACC-000051,ACC-000586,2533146.16,ZAR,2024-06-19,EFT,INSURANCE PREMIUM
EFT-0002320,ACC-000556,ACC-000066,981022.28,ZAR,2023-06-20,EFT,INVOICE
EFT-0002321,ACC-000261,ACC-000667,4616402.87,ZAR,2024-08-22,EFT,LOAN REPAYMENT
EFT-0002322,ACC-000701,ACC-000966,3791237.24,ZAR,2023-11-23,EFT,TAX PAYMENT
EFT-0002323,ACC-000303,ACC-000579,1874236.02,ZAR,2023-11-21,EFT,CONSULTING FEE
EFT-0002324,ACC-000082,ACC-000660,2661851.22,ZAR,2024-12-13,EFT,RAW MATERIALS
EFT-0002325,ACC-000305,ACC-000155,91942.36,ZAR,2023-12-13,EFT,RATES
EFT-0002326,ACC-000457,ACC-000533,3450238.63,ZAR,2023-08-10,EFT,TAX PAYMENT
EFT-0002327,ACC-000419,ACC-000861,4489095.8,ZAR,2024-05-23,EFT,INVOICE
EFT-0002328,ACC-000553,ACC-000824,1305546.87,ZAR,2024-06-18,EFT,MAINTENANCE
EFT-0002329,ACC-000261,ACC-000840,556904.87,ZAR,2024-03-29,EFT,FUEL
EFT-0002330,ACC-000163,ACC-000754,2408675.76,ZAR,2024-02-09,EFT,DELIVERY
EFT-0002331,ACC-000035,ACC-000009,3307170.54,ZAR,2024-05-09,EFT,UTILITIES
EFT-0002332,ACC-000644,ACC-000114,1866196.1,ZAR,2024-05-09,EFT,UTILITIES
EFT-0002333,ACC-000796,ACC-000529,736835.15,ZAR,2023-10-16,EFT,FREIGHT CHARGE
EFT-0002334,ACC-000543,ACC-001066,2871727.12,ZAR,2023-02-15,EFT,MAINTENANCE
EFT-0002335,ACC-000703,ACC-000978,1283884.68,ZAR,2024-03-15,EFT,TAX PAYMENT
EFT-0002336,ACC-000324,ACC-000489,3589761.25,ZAR,2024-12-02,EFT,MAINTENANCE
EFT-0002337,ACC-000649,ACC-000659,166435.21,ZAR,2024-08-01,EFT,LOAN REPAYMENT
EFT-0002338,ACC-000238,ACC-000868,2981117.16,ZAR,2024-11-30,EFT,SUPPLIER PMT
EFT-0002339,ACC-000610,ACC-000464,939547.13,ZAR,2024-07-11,EFT,RATES
EFT-0002340,ACC-000794,ACC-000951,4803647.23,ZAR,2023-09-10,EFT,INVOICE
EFT-0002341,ACC-000606,ACC-000530,4373208.7,ZAR,2023-06-25,EFT,INSURANCE PREMIUM
EFT-0002342,ACC-000142,ACC-001102,3783777.88,ZAR,2024-07-17,EFT,COMMISSION
EFT-0002343,ACC-000815,ACC-000656,4215290.27,ZAR,2024-09-09,EFT,MAINTENANCE
EFT-0002344,ACC-000448,ACC-001067,961024.61,ZAR,2024-09-28,EFT,INVOICE
EFT-0002345,ACC-000289,ACC-000738,4256489.54,ZAR,2024-05-06,EFT,DELIVERY
EFT-0002346,ACC-000303,ACC-000639,1726133.2,ZAR,2023-01-27,EFT,FUEL
EFT-0002347,ACC-000632,ACC-000037,4554455.23,ZAR,2023-09-08,EFT,STOCK
EFT-0002348,ACC-000293,ACC-000529,2411214.06,ZAR,2024-08-15,EFT,SALARY
EFT-0002349,ACC-000669,ACC-000501,2464163.22,ZAR,2024-05-19,EFT,INVOICE
EFT-0002350,ACC-000158,ACC-001020,4537819.62,ZAR,2024-08-09,EFT,DELIVERY
EFT-0002351,ACC-000206,ACC-000578,1650133.03,ZAR,2024-02-06,EFT,CONSULTING FEE
EFT-0002352,ACC-000170,ACC-001007,576958.92,ZAR,2024-07-24,EFT,TAX PAYMENT
EFT-0002353,ACC-000381,ACC-000353,47445.0,ZAR,2023-10-14,EFT,MAINTENANCE
EFT-0002354,ACC-000779,ACC-000701,2935817.96,ZAR,2024-04-10,EFT,MAINTENANCE
EFT-0002355,ACC-000629,ACC-000926,1321351.21,ZAR,2024-03-06,EFT,TAX PAYMENT
EFT-0002356,ACC-000744,ACC-000722,3897518.32,ZAR,2023-11-06,EFT,FREIGHT CHARGE
EFT-0002357,ACC-000487,ACC-001034,1086474.18,ZAR,2023-04-30,EFT,FREIGHT CHARGE
EFT-0002358,ACC-000312,ACC-000984,811408.58,ZAR,2023-02-22,EFT,TAX PAYMENT
EFT-0002359,ACC-000691,ACC-000666,537959.11,ZAR,2024-05-10,EFT,LOAN REPAYMENT
EFT-0002360,ACC-000733,ACC-000234,1755790.93,ZAR,2023-12-16,EFT,TAX PAYMENT
EFT-0002361,ACC-000122,ACC-001105,2534796.17,ZAR,2023-10-02,EFT,SALARY
EFT-0002362,ACC-000506,ACC-000795,2642359.44,ZAR,2023-12-24,EFT,UTILITIES
EFT-0002363,ACC-000304,ACC-000606,4610883.61,ZAR,2024-10-27,EFT,UTILITIES
EFT-0002364,ACC-000423,ACC-001019,2382050.95,ZAR,2024-10-01,EFT,TAX PAYMENT
EFT-0002365,ACC-000383,ACC-000354,3271445.29,ZAR,2024-08-06,EFT,UTILITIES
EFT-0002366,ACC-000184,ACC-000488,3727273.26,ZAR,2024-03-30,EFT,INVOICE
EFT-0002367,ACC-000784,ACC-000196,616451.92,ZAR,2024-07-21,EFT,UTILITIES
EFT-0002368,ACC-000546,ACC-000329,4505080.56,ZAR,2023-06-21,EFT,DELIVERY
EFT-0002369,ACC-000933,ACC-000191,715916.1,ZAR,2024-09-23,EFT,MAINTENANCE
EFT-0002370,ACC-000304,ACC-001015,4448040.16,ZAR,2024-01-22,EFT,CONSULTING FEE
EFT-0002371,ACC-000542,ACC-000323,1705447.1,ZAR,2024-07-04,EFT,INSURANCE PREMIUM
EFT-0002372,ACC-000499,ACC-000879,1212579.28,ZAR,2023-02-19,EFT,SUPPLIER PMT
EFT-0002373,ACC-000206,ACC-000687,1436698.42,ZAR,2024-05-05,EFT,RAW MATERIALS
EFT-0002374,ACC-000089,ACC-000527,3997885.28,ZAR,2023-01-11,EFT,CONSULTING FEE
EFT-0002375,ACC-000749,ACC-000278,4010905.15,ZAR,2023-11-28,EFT,MAINTENANCE
EFT-0002376,ACC-000804,ACC-000629,1665440.2,ZAR,2023-01-31,EFT,LOAN REPAYMENT
EFT-0002377,ACC-000445,ACC-000561,1143810.08,ZAR,2024-08-27,EFT,RATES
EFT-0002378,ACC-000203,ACC-000760,4509871.07,ZAR,2023-04-06,EFT,RAW MATERIALS
EFT-0002379,ACC-000765,ACC-001105,2699957.96,ZAR,2024-04-28,EFT,COMMISSION
EFT-0002380,ACC-000761,ACC-000406,3988006.43,ZAR,2023-03-20,EFT,CONSULTING FEE
EFT-0002381,ACC-000472,ACC-000331,4087262.02,ZAR,2024-04-30,EFT,INSURANCE PREMIUM
EFT-0002382,ACC-000086,ACC-000194,914165.1,ZAR,2024-07-24,EFT,COMMISSION
EFT-0002383,ACC-000004,ACC-000850,894397.81,ZAR,2024-05-14,EFT,DELIVERY
EFT-0002384,ACC-000119,ACC-000118,3653247.33,ZAR,2024-11-02,EFT,SALARY
EFT-0002385,ACC-000949,ACC-000288,1377496.18,ZAR,2024-05-25,EFT,RATES
EFT-0002386,ACC-000722,ACC-000328,4372293.53,ZAR,2023-11-24,EFT,SALARY
EFT-0002387,ACC-000137,ACC-000563,1264685.36,ZAR,2023-06-24,EFT,SUPPLIER PMT
EFT-0002388,ACC-000043,ACC-000752,1462127.07,ZAR,2024-07-09,EFT,STOCK
EFT-0002389,ACC-000476,ACC-000414,709222.78,ZAR,2023-09-01,EFT,FREIGHT CHARGE
EFT-0002390,ACC-000437,ACC-000009,3978207.01,ZAR,2023-09-23,EFT,RAW MATERIALS
EFT-0002391,ACC-001058,ACC-000189,3707762.32,ZAR,2024-06-28,EFT,RAW MATERIALS
EFT-0002392,ACC-000005,ACC-000832,2827698.63,ZAR,2024-05-23,EFT,LOAN REPAYMENT
EFT-0002393,ACC-000517,ACC-000847,231577.74,ZAR,2024-07-29,EFT,RATES
EFT-0002394,ACC-000098,ACC-000886,2250091.41,ZAR,2023-01-04,EFT,CONSULTING FEE
EFT-0002395,ACC-000626,ACC-000271,2967152.31,ZAR,2023-04-16,EFT,RAW MATERIALS
EFT-0002396,ACC-000671,ACC-001029,4010460.38,ZAR,2024-10-23,EFT,TAX PAYMENT
EFT-0002397,ACC-000500,ACC-000819,2333494.31,ZAR,2024-04-15,EFT,DELIVERY
EFT-0002398,ACC-000758,ACC-001097,4133715.89,ZAR,2024-08-19,EFT,UTILITIES
EFT-0002399,ACC-000101,ACC-000850,2727295.29,ZAR,2024-12-10,EFT,INVOICE
EFT-0002400,ACC-000541,ACC-000803,2349399.46,ZAR,2024-04-05,EFT,MAINTENANCE
EFT-0002401,ACC-000391,ACC-000942,3176964.24,ZAR,2023-07-22,EFT,RAW MATERIALS
EFT-0002402,ACC-000423,ACC-000502,1882270.55,ZAR,2024-05-02,EFT,RENT
EFT-0002403,ACC-000623,ACC-000244,2592877.64,ZAR,2024-11-23,EFT,SUPPLIER PMT
EFT-0002404,ACC-000630,ACC-000219,3236546.75,ZAR,2024-10-18,EFT,DELIVERY
EFT-0002405,ACC-000387,ACC-000338,3132607.84,ZAR,2023-02-21,EFT,DELIVERY
EFT-0002406,ACC-000339,ACC-000394,2076290.7,ZAR,2023-10-22,EFT,FUEL
EFT-0002407,ACC-000692,ACC-000574,1830153.8,ZAR,2024-08-31,EFT,RATES
EFT-0002408,ACC-000190,ACC-000335,3802493.03,ZAR,2023-10-02,EFT,SUPPLIER PMT
EFT-0002409,ACC-000118,ACC-000081,568687.62,ZAR,2024-04-16,EFT,FUEL
EFT-0002410,ACC-000249,ACC-000211,4331484.33,ZAR,2024-03-07,EFT,SALARY
EFT-0002411,ACC-000426,ACC-000924,1650130.7,ZAR,2024-06-24,EFT,CONSULTING FEE
EFT-0002412,ACC-000132,ACC-001085,4170403.52,ZAR,2024-10-24,EFT,RAW MATERIALS
EFT-0002413,ACC-000755,ACC-000651,4671229.15,ZAR,2023-12-28,EFT,MAINTENANCE
EFT-0002414,ACC-000654,ACC-001030,818047.07,ZAR,2023-11-05,EFT,TAX PAYMENT
EFT-0002415,ACC-000913,ACC-000263,2814056.7,ZAR,2024-08-11,EFT,SUPPLIER PMT
EFT-0002416,ACC-000329,ACC-000239,4203634.92,ZAR,2023-11-16,EFT,DELIVERY
EFT-0002417,ACC-000411,ACC-000700,1624767.8,ZAR,2023-09-24,EFT,SUPPLIER PMT
EFT-0002418,ACC-000532,ACC-001015,2993655.67,ZAR,2024-12-23,EFT,SUPPLIER PMT
EFT-0002419,ACC-000788,ACC-000718,2854736.24,ZAR,2024-09-28,EFT,STOCK
EFT-0002420,ACC-000487,ACC-000566,1597663.87,ZAR,2023-08-06,EFT,FUEL
EFT-0002421,ACC-000418,ACC-000574,2283639.67,ZAR,2023-09-12,EFT,COMMISSION
EFT-0002422,ACC-000201,ACC-001056,1702264.41,ZAR,2024-10-06,EFT,STOCK
EFT-0002423,ACC-000189,ACC-000075,763058.92,ZAR,2024-05-02,EFT,CONSULTING FEE
EFT-0002424,ACC-000157,ACC-000374,1209016.73,ZAR,2023-12-22,EFT,SUPPLIER PMT
EFT-0002425,ACC-000323,ACC-000937,1633604.49,ZAR,2023-01-30,EFT,LOAN REPAYMENT
EFT-0002426,ACC-000784,ACC-000437,271167.86,ZAR,2024-08-24,EFT,CONSULTING FEE
EFT-0002427,ACC-000122,ACC-000963,1966654.68,ZAR,2023-03-14,EFT,INVOICE
EFT-0002428,ACC-000065,ACC-000672,1163234.81,ZAR,2023-02-06,EFT,LOAN REPAYMENT
EFT-0002429,ACC-000704,ACC-000986,1746807.97,ZAR,2023-08-17,EFT,DELIVERY
EFT-0002430,ACC-000771,ACC-000052,4372493.67,ZAR,2023-04-23,EFT,RAW MATERIALS
EFT-0002431,ACC-000286,ACC-000093,1961963.19,ZAR,2023-08-25,EFT,FUEL
EFT-0002432,ACC-001030,ACC-000332,2052881.38,ZAR,2023-03-18,EFT,FREIGHT CHARGE
EFT-0002433,ACC-000877,ACC-000349,3895629.38,ZAR,2024-04-14,EFT,UTILITIES
EFT-0002434,ACC-000033,ACC-000838,2812103.9,ZAR,2024-01-30,EFT,COMMISSION
EFT-0002435,ACC-000729,ACC-000496,949642.41,ZAR,2023-08-09,EFT,UTILITIES
EFT-0002436,ACC-000493,ACC-000033,221134.56,ZAR,2023-10-19,EFT,UTILITIES
EFT-0002437,ACC-000608,ACC-000886,2567464.52,ZAR,2024-05-27,EFT,FREIGHT CHARGE
EFT-0002438,ACC-000031,ACC-001010,1929675.74,ZAR,2023-09-06,EFT,FREIGHT CHARGE
EFT-0002439,ACC-000329,ACC-000388,3669428.58,ZAR,2023-04-01,EFT,COMMISSION
EFT-0002440,ACC-000771,ACC-000278,3304361.39,ZAR,2024-01-26,EFT,RAW MATERIALS
EFT-0002441,ACC-000427,ACC-000304,2396097.46,ZAR,2023-06-09,EFT,LOAN REPAYMENT
EFT-0002442,ACC-000458,ACC-000602,3343988.2,ZAR,2023-10-25,EFT,TAX PAYMENT
EFT-0002443,ACC-000374,ACC-001025,2330817.03,ZAR,2023-08-17,EFT,SALARY
EFT-0002444,ACC-000635,ACC-000359,2602384.11,ZAR,2024-09-04,EFT,SUBSCRIPTION
EFT-0002445,ACC-000276,ACC-000506,2058574.71,ZAR,2023-03-23,EFT,CONSULTING FEE
EFT-0002446,ACC-000214,ACC-000781,2634512.56,ZAR,2024-03-03,EFT,TAX PAYMENT
EFT-0002447,ACC-000723,ACC-000631,505330.77,ZAR,2024-03-11,EFT,DELIVERY
EFT-0002448,ACC-000035,ACC-000506,4105223.51,ZAR,2023-08-01,EFT,DELIVERY
EFT-0002449,ACC-000410,ACC-001034,4660022.25,ZAR,2023-01-17,EFT,SUPPLIER PMT
EFT-0002450,ACC-000431,ACC-000276,3792229.49,ZAR,2023-08-08,EFT,MAINTENANCE
EFT-0002451,ACC-000392,ACC-000013,497558.59,ZAR,2024-05-22,EFT,FREIGHT CHARGE
EFT-0002452,ACC-000493,ACC-000697,1856197.69,ZAR,2024-07-14,EFT,LOAN REPAYMENT
EFT-0002453,ACC-000709,ACC-000944,692909.32,ZAR,2024-01-19,EFT,DELIVERY
EFT-0002454,ACC-000016,ACC-000274,4962765.39,ZAR,2024-06-03,EFT,SUPPLIER PMT
EFT-0002455,ACC-000705,ACC-000527,2602381.75,ZAR,2024-05-04,EFT,RATES
EFT-0002456,ACC-000072,ACC-000010,3967875.12,ZAR,2023-10-16,EFT,MAINTENANCE
EFT-0002457,ACC-000019,ACC-000850,1564700.29,ZAR,2024-09-21,EFT,DELIVERY
EFT-0002458,ACC-000402,ACC-000593,2188695.68,ZAR,2024-08-04,EFT,UTILITIES
EFT-0002459,ACC-000334,ACC-000124,2482905.54,ZAR,2023-07-19,EFT,SUBSCRIPTION
EFT-0002460,ACC-000127,ACC-000889,1636868.21,ZAR,2024-02-18,EFT,SUPPLIER PMT
EFT-0002461,ACC-000100,ACC-000876,4769637.39,ZAR,2023-02-09,EFT,SUBSCRIPTION
EFT-0002462,ACC-000370,ACC-000809,922668.78,ZAR,2023-03-22,EFT,SUBSCRIPTION
EFT-0002463,ACC-000685,ACC-001074,830425.86,ZAR,2024-06-03,EFT,SALARY
EFT-0002464,ACC-000334,ACC-000034,4005289.99,ZAR,2023-07-04,EFT,STOCK
EFT-0002465,ACC-000429,ACC-000636,3174610.63,ZAR,2023-02-04,EFT,FREIGHT CHARGE
EFT-0002466,ACC-000337,ACC-000881,3057688.8,ZAR,2024-07-18,EFT,DELIVERY
EFT-0002467,ACC-000126,ACC-000891,1297978.28,ZAR,2024-07-22,EFT,RATES
EFT-0002468,ACC-000157,ACC-000200,1173909.98,ZAR,2023-03-20,EFT,DELIVERY
EFT-0002469,ACC-000186,ACC-000696,549828.89,ZAR,2024-06-29,EFT,SUPPLIER PMT
EFT-0002470,ACC-000561,ACC-000487,4600473.38,ZAR,2023-05-05,EFT,MAINTENANCE
EFT-0002471,ACC-000309,ACC-000945,3912665.73,ZAR,2023-04-05,EFT,COMMISSION
EFT-0002472,ACC-000690,ACC-001107,3078385.14,ZAR,2023-11-19,EFT,INSURANCE PREMIUM
EFT-0002473,ACC-000603,ACC-000464,3885424.75,ZAR,2023-10-24,EFT,INVOICE
EFT-0002474,ACC-000213,ACC-000857,349267.76,ZAR,2023-04-17,EFT,RENT
EFT-0002475,ACC-000008,ACC-000274,3487189.19,ZAR,2023-08-26,EFT,FUEL
EFT-0002476,ACC-000089,ACC-000487,1548933.8,ZAR,2024-04-06,EFT,SUPPLIER PMT
EFT-0002477,ACC-000001,ACC-000221,4033457.44,ZAR,2024-01-31,EFT,TAX PAYMENT
EFT-0002478,ACC-000546,ACC-000375,346510.22,ZAR,2023-07-22,EFT,RENT
EFT-0002479,ACC-000631,ACC-000220,626153.8,ZAR,2023-06-06,EFT,TAX PAYMENT
EFT-0002480,ACC-000500,ACC-000837,1339011.39,ZAR,2023-08-16,EFT,STOCK
EFT-0002481,ACC-000211,ACC-000484,4847896.35,ZAR,2024-04-05,EFT,SALARY
EFT-0002482,ACC-000506,ACC-000927,4848367.65,ZAR,2024-09-21,EFT,DELIVERY
EFT-0002483,ACC-000674,ACC-000800,22032.85,ZAR,2024-01-30,EFT,SALARY
EFT-0002484,ACC-000344,ACC-000366,4701545.7,ZAR,2024-12-20,EFT,FREIGHT CHARGE
EFT-0002485,ACC-000400,ACC-000322,3427382.77,ZAR,2023-02-07,EFT,INVOICE
EFT-0002486,ACC-000533,ACC-001018,829135.2,ZAR,2023-08-20,EFT,INSURANCE PREMIUM
EFT-0002487,ACC-000771,ACC-000841,1453320.1,ZAR,2024-06-17,EFT,INSURANCE PREMIUM
EFT-0002488,ACC-000728,ACC-000641,2919599.04,ZAR,2024-06-15,EFT,CONSULTING FEE
EFT-0002489,ACC-000384,ACC-000936,533065.13,ZAR,2023-02-24,EFT,TAX PAYMENT
EFT-0002490,ACC-000624,ACC-001058,3826212.33,ZAR,2023-08-16,EFT,LOAN REPAYMENT
EFT-0002491,ACC-000494,ACC-000913,4671193.02,ZAR,2024-03-30,EFT,COMMISSION
EFT-0002492,ACC-000356,ACC-000771,3517569.7,ZAR,2024-03-09,EFT,SUPPLIER PMT
EFT-0002493,ACC-000514,ACC-000857,1468976.42,ZAR,2024-01-01,EFT,RAW MATERIALS
EFT-0002494,ACC-000364,ACC-000928,3310066.25,ZAR,2023-11-07,EFT,UTILITIES
EFT-0002495,ACC-000778,ACC-001100,2400484.59,ZAR,2024-11-27,EFT,SALARY
EFT-0002496,ACC-000288,ACC-000810,3785777.83,ZAR,2023-11-15,EFT,FUEL
EFT-0002497,ACC-000277,ACC-001007,4786245.7,ZAR,2024-09-20,EFT,LOAN REPAYMENT
EFT-0002498,ACC-000078,ACC-000178,4345331.52,ZAR,2024-03-13,EFT,RATES
EFT-0002499,ACC-000597,ACC-000770,3964002.84,ZAR,2024-07-27,EFT,SUBSCRIPTION
EFT-0002500,ACC-000804,ACC-000694,4328850.85,ZAR,2024-11-05,EFT,INSURANCE PREMIUM
EFT-0002501,ACC-000212,ACC-000767,1367761.15,ZAR,2023-07-25,EFT,RENT
EFT-0002502,ACC-000347,ACC-000355,1819505.69,ZAR,2024-10-18,EFT,RENT
EFT-0002503,ACC-000874,ACC-000684,3585634.5,ZAR,2024-02-02,EFT,RATES
EFT-0002504,ACC-000319,ACC-000487,940296.23,ZAR,2024-01-15,EFT,CONSULTING FEE
EFT-0002505,ACC-000324,ACC-001083,2239578.17,ZAR,2023-04-15,EFT,DELIVERY
EFT-0002506,ACC-000397,ACC-000928,1187066.49,ZAR,2024-11-08,EFT,RATES
EFT-0002507,ACC-000602,ACC-000320,3736942.05,ZAR,2023-06-04,EFT,SUBSCRIPTION
EFT-0002508,ACC-000537,ACC-000502,119755.95,ZAR,2023-06-27,EFT,INSURANCE PREMIUM
EFT-0002509,ACC-000036,ACC-000649,4095174.01,ZAR,2024-11-14,EFT,SUPPLIER PMT
EFT-0002510,ACC-000343,ACC-000846,2298635.7,ZAR,2024-07-29,EFT,CONSULTING FEE
EFT-0002511,ACC-000110,ACC-000710,234870.47,ZAR,2024-07-23,EFT,COMMISSION
EFT-0002512,ACC-000432,ACC-000549,4161124.25,ZAR,2024-10-01,EFT,SUPPLIER PMT
EFT-0002513,ACC-000921,ACC-000100,1318848.47,ZAR,2023-09-26,EFT,COMMISSION
EFT-0002514,ACC-000560,ACC-000382,1225437.67,ZAR,2024-02-27,EFT,SUBSCRIPTION
EFT-0002515,ACC-000052,ACC-000096,3860614.37,ZAR,2024-06-27,EFT,FREIGHT CHARGE
EFT-0002516,ACC-000622,ACC-000014,3636311.55,ZAR,2024-02-12,EFT,DELIVERY
EFT-0002517,ACC-000307,ACC-000924,778125.54,ZAR,2024-02-28,EFT,CONSULTING FEE
EFT-0002518,ACC-000506,ACC-001069,4565347.75,ZAR,2024-09-16,EFT,INVOICE
EFT-0002519,ACC-000934,ACC-000351,3907871.08,ZAR,2024-11-13,EFT,INVOICE
EFT-0002520,ACC-001083,ACC-000272,4434412.12,ZAR,2024-02-16,EFT,TAX PAYMENT
EFT-0002521,ACC-000304,ACC-000197,1300553.61,ZAR,2024-10-01,EFT,RAW MATERIALS
EFT-0002522,ACC-000251,ACC-001022,1291061.92,ZAR,2024-12-01,EFT,COMMISSION
EFT-0002523,ACC-000665,ACC-000526,3517521.68,ZAR,2024-07-09,EFT,UTILITIES
EFT-0002524,ACC-000057,ACC-000923,2130715.37,ZAR,2023-01-25,EFT,COMMISSION
EFT-0002525,ACC-000466,ACC-000064,1586661.5,ZAR,2023-12-23,EFT,SUPPLIER PMT
EFT-0002526,ACC-000646,ACC-000391,261126.36,ZAR,2023-12-31,EFT,RENT
EFT-0002527,ACC-000593,ACC-000792,1177285.13,ZAR,2023-06-22,EFT,RENT
